property_name,link,price,configuration,specifications,seller,facilities,advantages
Cybercity Marina Skies,https://www.99acres.com/cybercity-marina-skies-hi-tech-city-hyderabad-npxid-r269091,₹ 1.07 - 3.91 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1400 - 2340 sq.ft.', '(130.06 - 217.39 sq.m.)', ""₹ 1.29 - 2.15 Cr'}"", '']","{'towers': '2', 'floors': '31', 'units': '1237', 'total project area': '10.7 acres (43.3k sq.m.)', 'open area': '82 %'}",Cybercity Builders And Developers Pvt LtdBuilder,"['Swimming Pool', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Reading Lounge', 'Salon', 'ATM', 'Barbecue', 'Restaurant', 'Jacuzzi']","{'mumbai highway': '3.1 km', 'nsl centrum mall': '3.8 km', 'borabanda railway station': '3.8 km', 'erragadda metro station': '4.6 km', 'orchids the international school': '4.9 km', 'neelima hospital': '5.9 km', 'international tech park hyderabad': '7.4 km', 'begumpet airport': '10.5 km', 'university college of science': '12 km', 'silver oak kala jyothi golf course': '5.6 km', 'jalavihar water park': '14.7 km', 'trident hotel hyderabad': '9.2 km', 'gmc balayogi sports complex': '12.2 km'}"
Cybercity Marina Skies,https://www.99acres.com/cybercity-marina-skies-hi-tech-city-hyderabad-npxid-r269091,₹ 1.07 - 3.91 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '2860 - 4070 sq.ft.', '(265.7 - 378.12 sq.m.)', ""₹ 2.75 - 3.91 Cr'}]""]","{'towers': '2', 'floors': '31', 'units': '1237', 'total project area': '10.7 acres (43.3k sq.m.)', 'open area': '82 %'}",Cybercity Builders And Developers Pvt LtdBuilder,"['Swimming Pool', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Reading Lounge', 'Salon', 'ATM', 'Barbecue', 'Restaurant', 'Jacuzzi']","{'mumbai highway': '3.1 km', 'nsl centrum mall': '3.8 km', 'borabanda railway station': '3.8 km', 'erragadda metro station': '4.6 km', 'orchids the international school': '4.9 km', 'neelima hospital': '5.9 km', 'international tech park hyderabad': '7.4 km', 'begumpet airport': '10.5 km', 'university college of science': '12 km', 'silver oak kala jyothi golf course': '5.6 km', 'jalavihar water park': '14.7 km', 'trident hotel hyderabad': '9.2 km', 'gmc balayogi sports complex': '12.2 km'}"
Vijayakalpa Kshetra,https://www.99acres.com/vijayakalpa-kshetra-tukkuguda-hyderabad-npxid-r414297,₹ 2.77 - 3.86 Cr,"['4 BHK', 'Villa', 'Super Built-up Area', '3063 - 3079 sq.ft.', '(284.56 - 286.05 sq.m.)', ""₹ 2.77 - 2.78 Cr'}"", '']","{'units': '126', 'total project area': '11.27 acres (45.61k sq.m.)'}",VIJAYAKALPA DEVELOPERS PRIVATE LIMITEDBuilder,"['Spa', 'Steam Room', 'Grocery Shop', 'Gazebo', 'Cafeteria', 'Billiards', 'Cricket Pitch', 'Sun Deck', 'Party Lawn']","{'exit 1': '30 mins', 'financial distt': '10 mins', 'hyderabad airport': '10 mins', 'tcs': '5 mins', 'hardware park': '5 mins', 'world trade center': '5 mins', 'fab city': '2 mins', 'tukkuguda exit 14': '2 mins'}"
Vijayakalpa Kshetra,https://www.99acres.com/vijayakalpa-kshetra-tukkuguda-hyderabad-npxid-r414297,₹ 2.77 - 3.86 Cr,"['5 BHK', 'Villa', 'Super Built-up Area', '4272 - 4277 sq.ft.', '(396.88 - 397.35 sq.m.)', ""₹ 3.86 Cr'}]""]","{'units': '126', 'total project area': '11.27 acres (45.61k sq.m.)'}",VIJAYAKALPA DEVELOPERS PRIVATE LIMITEDBuilder,"['Spa', 'Steam Room', 'Grocery Shop', 'Gazebo', 'Cafeteria', 'Billiards', 'Cricket Pitch', 'Sun Deck', 'Party Lawn']","{'exit 1': '30 mins', 'financial distt': '10 mins', 'hyderabad airport': '10 mins', 'tcs': '5 mins', 'hardware park': '5 mins', 'world trade center': '5 mins', 'fab city': '2 mins', 'tukkuguda exit 14': '2 mins'}"
Primark De Stature,https://www.99acres.com/primark-de-stature-bahadurpally-hyderabad-npxid-r369872,₹ 64.34 L - 1.15 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1170 - 1245 sq.ft.', '(108.7 - 115.66 sq.m.)', ""₹ 64.34 - 68.46 L'}"", '']","{'towers': '6', 'floors': '8', 'units': '416', 'total project area': '5 acres (20.23k sq.m.)', 'open area': '57 %'}",Primark Projects PVT LTDBuilder,"['Clinic', 'Car wash area', 'Swimming Pool', 'Salon', 'Solar Water Heating', 'Restaurant', 'Pergola', 'Water Softener Plant', 'Grocery Shop']","{'malla reddy university': '2.4 km', 'oakridge international school': '5.8 km', 'nehru outer ring road': '6.6 km', 'konark hospitals': '9.3 km', 'south india shopping mall': '10.1 km', 'miyapur metro station': '14 km', 'begumpet airport': '17.4 km', 'nagalapalli railway station': '37.6 km'}"
Primark De Stature,https://www.99acres.com/primark-de-stature-bahadurpally-hyderabad-npxid-r369872,₹ 64.34 L - 1.15 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1515 - 2085 sq.ft.', '(140.75 - 193.7 sq.m.)', ""₹ 83.31 L - 1.15 Cr'}]""]","{'towers': '6', 'floors': '8', 'units': '416', 'total project area': '5 acres (20.23k sq.m.)', 'open area': '57 %'}",Primark Projects PVT LTDBuilder,"['Clinic', 'Car wash area', 'Swimming Pool', 'Salon', 'Solar Water Heating', 'Restaurant', 'Pergola', 'Water Softener Plant', 'Grocery Shop']","{'malla reddy university': '2.4 km', 'oakridge international school': '5.8 km', 'nehru outer ring road': '6.6 km', 'konark hospitals': '9.3 km', 'south india shopping mall': '10.1 km', 'miyapur metro station': '14 km', 'begumpet airport': '17.4 km', 'nagalapalli railway station': '37.6 km'}"
NSL East Luxoria,https://www.99acres.com/nsl-east-luxoria-uppal-hyderabad-npxid-r418966,₹ 1.74 - 5.25 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '2251 - 2602 sq.ft.', '(209.12 - 241.73 sq.m.)', ""₹ 1.74 - 2.02 Cr'}"", '']","{'towers': '4', 'floors': '44', 'units': '1032', 'total project area': '7 acres (28.33k sq.m.)'}",NSL SEZ (HYDERABAD) PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Football', 'Salon', 'Pergola', 'High Speed Elevators', 'Piped Gas', 'Spa', 'Skating Rink', 'Squash Court']","{'delhi public school': '4.2 km', 'osmania university': '5.2 km', 'matrix hospital': '2.3 km', 'dsl virtue mall': '1.2 km', 'hyderabad public school': '2.9 km', 'cinepolis': '800 m', 'game point': '500 m', 'ankura hospital': '5 km', 'asian mall': '3.4 km', 'd mart': '1.1 km', 'stadium metro station': '750 m'}"
NSL East Luxoria,https://www.99acres.com/nsl-east-luxoria-uppal-hyderabad-npxid-r418966,₹ 1.74 - 5.25 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '3189 - 6770 sq.ft.', '(296.27 - 628.95 sq.m.)', ""₹ 2.47 - 5.25 Cr'}]""]","{'towers': '4', 'floors': '44', 'units': '1032', 'total project area': '7 acres (28.33k sq.m.)'}",NSL SEZ (HYDERABAD) PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Football', 'Salon', 'Pergola', 'High Speed Elevators', 'Piped Gas', 'Spa', 'Skating Rink', 'Squash Court']","{'delhi public school': '4.2 km', 'osmania university': '5.2 km', 'matrix hospital': '2.3 km', 'dsl virtue mall': '1.2 km', 'hyderabad public school': '2.9 km', 'cinepolis': '800 m', 'game point': '500 m', 'ankura hospital': '5 km', 'asian mall': '3.4 km', 'd mart': '1.1 km', 'stadium metro station': '750 m'}"
Vajram IXORA,https://www.99acres.com/vajram-ixora-gopanpally-hyderabad-npxid-r399677,₹ 1.39 - 1.85 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1990 - 2640 sq.ft.', '(184.88 - 245.26 sq.m.)', ""₹ 1.39 - 1.85 Cr'}]""]","{'towers': '3', 'floors': '17', 'units': '371', 'total project area': '4 acres (16.19k sq.m.)'}",VAJRAM CONSTRUCTIONS PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Salon', 'Spa', 'Skating Rink', 'Grocery Shop', 'Cricket Pitch', 'Lawn Tennis Court', 'Multipurpose Court', 'Basketball Court']","{'university of hyderabad': '350 meters', 'shopping complex south campus': '650 meters', 'wipro circle': '6.6 km', 'kanchi gachibowli road': '4.2 km', 'oakridge international school': '8.6 km', 'sheraton hyderabad hotel': '6.2 km', 'citizens speaciality hospital': '2.5 km', 'nh65': '6.9 km', 'rai durg metro station': '11.5 km', 'rajiv gandhi international airport': '35.1 km', 'miyapur metro station': '13 km', 'nehru outer ring rd': '9.4 km', 'lingampally railway station': '6.2 km', 'indian school of business': '6.7 km', 'the aparna shopping mall': '2 km'}"
Wave by Raghava,https://www.99acres.com/wave-by-raghava-tellapur-hyderabad-npxid-r419876,₹ 1.2 - 1.39 Cr,"['3 BHK', 'Apartment', 'Carpet Area', '1660 - 1930 sq.ft.', '(154.22 - 179.3 sq.m.)', ""₹ 1.2 - 1.39 Cr'}]""]","{'towers': '4', 'floors': '36', 'units': '1290', 'total project area': '8.27 acres (33.47k sq.m.)', 'open area': '70 %'}",RAGHAVA PROJECTSBuilder,"['Bowling Alley', 'Foosball', 'Natural Pond', 'Swimming Pool', 'Theater Home', 'Football', 'Business Lounge', 'Reading Lounge', 'Golf Course']","{'nehru outer ring road': '4.8 km', 'st.xavier’s pg college': '7.4 km', 'sadhana infinity international school': '7.5 km', 'tellapur railway station': '8.3 km', 'ocean park': '10.2 km', 'sheraton hyderabad hotel': '10.6 km', 'continental hospitals': '10.7 km', 'sohini it tech park': '12.2 km', 'sarath city capital mall': '14.7 km', 'gachibowli stadium': '14.8 km', 'miyapur metro station': '15.9 km', 'rajiv gandhi international airport': '37.7 km'}"
Sri Krishna County,https://www.99acres.com/sri-krishna-county-aminpur-hyderabad-npxid-r381407,₹ 55.25 - 58.25 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1105 - 1165 sq.ft.', '(102.66 - 108.23 sq.m.)', ""₹ 55.25 - 58.25 L'}]""]","{'towers': '2', 'floors': '5', 'units': '85', 'total project area': '0.87 acres (3.52k sq.m.)'}",VR DevelopersBuilder,"['Waiting Lounge', 'Banquet Hall', 'Multipurpose Hall', 'Yoga/Meditation Area', 'CCTV Camera Security', 'Jogging Track', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup']","{'lakshmi nivas park': '2.5km', 'vikas the concept school': '5.6km', 'the chennai shopping mall': '6.2km', 'chanda nagar station': '7km', 'lingampalli station': '7.1km', 'mirra multispecialty hospital': '10.1km', 'sriven mall': '10.4km'}"
Om Sree Sky Park,https://www.99acres.com/om-sree-sky-park-kompally-hyderabad-npxid-r399710,₹ 1.4 - 2.2 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1815 - 2235 sq.ft.', '(168.62 - 207.64 sq.m.)', ""₹ 1.4 - 1.72 Cr'}"", '']","{'towers': '10', 'floors': '2', 'units': '272', 'total project area': '3.9 acres (15.78k sq.m.)'}",Om Sree Builders & Developers LLPBuilder,"['Infinity Pool', 'Swimming Pool', 'Theater Home', 'Lounge', 'RO System', 'ATM', 'Aerobics Centre', 'Waiting Lounge', 'Sauna']","{'nh 44': '1.1 km', 'sadhu vaswani int. school': '1.4 km', 'renova hospitals': '2.7 km', 'klm fashion mall': '4 km', 'malla reddy university': '8.2 km', 'paradise metro station': '12.6 km', 'begumpet airport': '14.7 km', 'docca stadium': '10.9 km', 'vivanta hyderabad': '15.7 km', 'begumpet': '15.5 km', 'begumpet railway station': '15.2 km', 'thrill city': '50 km'}"
Om Sree Sky Park,https://www.99acres.com/om-sree-sky-park-kompally-hyderabad-npxid-r399710,₹ 1.4 - 2.2 Cr,"['4 BHK', 'Apartment', 'Super Built-up Area', '2600 - 2850 sq.ft.', '(241.55 - 264.77 sq.m.)', ""₹ 2.01 - 2.2 Cr'}]""]","{'towers': '10', 'floors': '2', 'units': '272', 'total project area': '3.9 acres (15.78k sq.m.)'}",Om Sree Builders & Developers LLPBuilder,"['Infinity Pool', 'Swimming Pool', 'Theater Home', 'Lounge', 'RO System', 'ATM', 'Aerobics Centre', 'Waiting Lounge', 'Sauna']","{'nh 44': '1.1 km', 'sadhu vaswani int. school': '1.4 km', 'renova hospitals': '2.7 km', 'klm fashion mall': '4 km', 'malla reddy university': '8.2 km', 'paradise metro station': '12.6 km', 'begumpet airport': '14.7 km', 'docca stadium': '10.9 km', 'vivanta hyderabad': '15.7 km', 'begumpet': '15.5 km', 'begumpet railway station': '15.2 km', 'thrill city': '50 km'}"
Fortune Butterfly City,https://www.99acres.com/fortune-butterfly-city-kadthal-hyderabad-npxid-r235520,₹ 14.99 L,"['Land', '', 'Plot Area', '1800 sq.ft.', '(167.23 sq.m.)', ""₹ 14.99 L'}]""]","{'floors': '2', 'units': '103', 'total project area': '5 acres (20.23k sq.m.)'}",FORTUNE REALTYDealer,"['Swimming Pool', 'School', 'Restaurant', 'Spa', 'Billiards', 'Fountain', 'Library', 'Sun Deck', 'Party Lawn']","{'bharat petroleum petrol pump': '450 meters', 'ibp': '3.1 kms', 'andhra bank': '1.7 kms', 'kadthal': '3.1 kms', 'canara bank': '3.3 kms', 'axis bank atm': '1.6 kms', 'indecash atm': '1.6 kms', 'sri satya sai hospital': '1.6 kms', 'mucherla main road': '1.4 kms', 'pragathi high school': '130 meters', 'kadthal police station': '550 meters', 'sh 5': '1.5 kms', 'annapurna medical hall': '2.2 kms'}"
RRR Frontside,https://www.99acres.com/rrr-frontside-sangareddy-hyderabad-npxid-r422565,₹ 28.04 - 50.98 L,"['Land', '', 'Plot Area', '1485 - 2700 sq.ft.', '(137.96 - 250.84 sq.m.)', ""₹ 28.04 - 50.98 L'}]""]","{'units': '210', 'total project area': '20 acres (80.94k sq.m.)', 'open area': '95 %'}",Bhavya RealtorsDealer,"['Solar Lighting', 'Sewage Treatment Plant', 'Jogging Track', 'Rain Water Harvesting', 'Gated Community', '24/7 Water Supply', 'Landscape Garden', '""Children\'s Play Area""', 'Senior Citizen Sitout']","{'sai grace high school': '7.6 km', 'mnr university': '12.4 km', 'jyothi multi speciality hospital': '9.0 km', 'trinetra complex': '8.4 km', 'sangareddy bypass': '700 m', 'mumbai highway': '2.0 km', 'parade ground': '5.0 km', 'govt. medical college': '7.0 km', 'samyukta intl. school': '8.0 km', 'iit kandi': '12.0 km', 'thoshiba': '14.0 km', 'bhel': '37.0 km', 'rajiv gandhi international airport': '69.4 km', 'orr': '25.0 km', 'sangareddy bustand': '6.0 km'}"
Siri Sapta Varna,https://www.99acres.com/siri-sapta-varna-shad-nagar-hyderabad-npxid-r390162,Price on Request,"['Land', '', 'Plot Area', '1152.28 - 8171.85 sq.ft.', '(107.05 - 759.19 sq.m.)', ""Price on Request'}]""]","{'units': '279', 'total project area': '30 acres (121.41k sq.m.)'}",SIRI SAMPADA TOWNSHIPS LLPBuilder,"['Solar Lighting', 'Banquet Hall', 'Sewage Treatment Plant', 'CCTV Camera Security', 'Rain Water Harvesting', '24x7 Security', 'Club House', '24/7 Power Backup', '24/7 Water Supply']","{'shadnagar market yard': '500 mtr', 'nh 44': '600 mtr', 'montessori high school shadnagar': '3.5 km', 'abv hospital': '4.5 km', 'shadnagar railway station': '4.8 km', 'slv stadium': '6.6 km', 'microsoft data center': '13.3 km', 'symbiosis international university': '14 km', 'rajiv gandhi international airport': '40.8 km', 'financial district nanakramguda': '54.1 km', 'shadnagar bus station': '3.5 km', 'statue of equality': '27.7 km'}"
Aparna Synergy,https://www.99acres.com/aparna-synergy-gundlapochampalli-hyderabad-npxid-r414088,₹ 77 L - 1.42 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1251 sq.ft.', '(116.22 sq.m.)', ""₹ 77 L'}"", '']","{'towers': '15', 'floors': '27', 'units': '3345', 'total project area': '28 acres (113.31k sq.m.)'}",APARNA CONSTRUCTIONS AND ESTATES PVT LTDBuilder,"['Swimming Pool', 'Sewage Treatment Plant', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', 'Gated Community', 'Gymnasium', '24/7 Water Supply', 'Lift(s)']","{'hyderabad - narsapur road': '2 km', 'malla reddy university': '5.9 km', 'ambitus world school - hyderabad': '6.5 km', 'malla reddy narayana hospital\\xa0': '6.5 km', 'gundla pochampally railway station': '11.3 km', 'zibe hyderabad by grt hotels': '13 km', 'jntu college metro station': '13.3 km', 'sriven mall': '16.6 km', 'begumpet airport': '20.9 km', 'pjr stadium': '21.2 km'}"
Aparna Synergy,https://www.99acres.com/aparna-synergy-gundlapochampalli-hyderabad-npxid-r414088,₹ 77 L - 1.42 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1453 - 2307 sq.ft.', '(134.99 - 214.33 sq.m.)', ""₹ 89.43 L - 1.42 Cr'}]""]","{'towers': '15', 'floors': '27', 'units': '3345', 'total project area': '28 acres (113.31k sq.m.)'}",APARNA CONSTRUCTIONS AND ESTATES PVT LTDBuilder,"['Swimming Pool', 'Sewage Treatment Plant', 'Rain Water Harvesting', '24x7 Security', '24/7 Power Backup', 'Gated Community', 'Gymnasium', '24/7 Water Supply', 'Lift(s)']","{'hyderabad - narsapur road': '2 km', 'malla reddy university': '5.9 km', 'ambitus world school - hyderabad': '6.5 km', 'malla reddy narayana hospital\\xa0': '6.5 km', 'gundla pochampally railway station': '11.3 km', 'zibe hyderabad by grt hotels': '13 km', 'jntu college metro station': '13.3 km', 'sriven mall': '16.6 km', 'begumpet airport': '20.9 km', 'pjr stadium': '21.2 km'}"
Sark South Meadows 1,https://www.99acres.com/sark-south-meadows-1-raviryal-hyderabad-npxid-r416281,₹ 1.8 - 1.84 Cr,"['3 BHK', 'Villa', 'Built-up Area', '2350 - 2400 sq.ft.', '(218.32 - 222.97 sq.m.)', ""₹ 1.8 - 1.84 Cr'}]""]","{'floors': '2', 'units': '150', 'total project area': '10.5 acres (42.49k sq.m.)'}",Sark Projects India Pvt LtdBuilder,"['Swimming Pool', 'Lounge', 'Volley Ball Court', 'Water Softener Plant', 'Squash Court', 'Wi-Fi Connectivity', 'Banquet Hall', 'Vastu Compliant', 'Sewage Treatment Plant']","{'wonderla amusement park': '1.3 km', 'hyderabad': '1.7 km', 'nehru outer ring rd': '8.1 km', 'northstar airport boulevard commercial': '8.9 km', 'akshara international school nadergul': '9.2 km', 'kapil business park': '10.2 km', 'cvr college of engineering': '13.4 km', 'novotel hyderabad airport': '16.4 km', 'rajiv gandhi international airport': '17.3 km'}"
Levonor Egeira,https://www.99acres.com/levonor-egeira-kollur-hyderabad-npxid-r407338,₹ 96.88 L - 1.66 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1550 - 2660 sq.ft.', '(144.0 - 247.12 sq.m.)', ""₹ 96.88 L - 1.66 Cr'}]""]","{'towers': '3', 'floors': '35', 'units': '744', 'total project area': '4.7 acres (19.02k sq.m.)'}",LEVONOR LIFESPACES PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Salon', 'Sauna', 'Spa', 'Cafeteria', 'Banquet Hall', 'Multipurpose Court', 'Amphitheatre', 'Vastu Compliant']","{'nagalapalli rlwy station': '850 m', 'nehru outer ring road': '2.2 km', 'samashti international school': '3 km', 'aksha hospitals|multispeciality hosp': '11.7 km', 'bhel stadium': '12.6 km', 'rc puram': '13.6 km', 'university of hyderabad': '18.6 km', 'miyapur metro station': '19.1 km', 'emaar mgf boulder hills': '19.7 km', 'the business park - by pranava group': '23.5 km', 'sarath city capital mall': '24.7 km', 'trident hotel hyderabad': '41.8 km', 'rajiv gandhi international airport': '13.2 km'}"
Organo Damaragidda,https://www.99acres.com/organo-damaragidda-chevella-hyderabad-npxid-r410708,₹ 2.75 Cr,"['2 BHK', 'Villa', 'Built-up Area', '3080 sq.ft.', '(286.14 sq.m.)', ""₹ 2.75 Cr'}]""]","{'floors': '3', 'units': '162', 'total project area': '25 acres (101.17k sq.m.)', 'open area': '75 %'}",ORGANO ECO HABITATS PRIVATE LIMITEDBuilder,"['Food Court', 'Natural Pond', 'Swimming Pool', 'Flower Garden', 'Reading Lounge', 'Conference room', 'Solar Lighting', 'Solar Water Heating', 'Spa']","{'vivekananda international school': '7.6 kms', 'pirmec': '7.7 kms', 'dr. patnam mahender reddy hospital': '7.9 kms', 'rajiv gandhi international airport': '49.4 kms', 'shankarpalli': '26.5 kms', 'inorbit mall cyberabad': '48.2 kms', 'nh 163': '2.4 kms'}"
Reliance Courtyard,https://www.99acres.com/reliance-courtyard-shankarpally-hyderabad-npxid-r390161,₹ 53 - 53.25 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1262 - 1268 sq.ft.', '(117.24 - 117.8 sq.m.)', ""₹ 53 - 53.25 L'}]""]","{'towers': '1', 'floors': '7', 'units': '131', 'total project area': '1.09 acres (4.41k sq.m.)'}",RELIANCE BUILDERSBuilder,"['Grocery Shop', 'Basketball Court', 'Multipurpose Hall', 'Indoor Games', 'Sewage Treatment Plant', 'Rain Water Harvesting', '24/7 Power Backup', 'Gymnasium', '24/7 Water Supply']","{'gayathri hospital': '1.5 km', 'lalitha hospital': '1.5 km', 'shankarpalli': '2 km', 'prachin global school': '6 km', 'icfai university': '9 km', 'edulangulapalli': '14 km', 'kollur orr junction': '15 km'}"
Om Sree Gallaxy,https://www.99acres.com/om-sree-gallaxy-kompally-hyderabad-npxid-r397582,₹ 92 L - 1.59 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1285 sq.ft.', '(119.38 sq.m.)', ""₹ 92 L'}"", '']","{'towers': '20', 'floors': '14', 'units': '2010', 'total project area': '20 acres (80.94k sq.m.)'}",Om Sree Builders & Developers LLPBuilder,"['Swimming Pool', 'Football', 'Golf Course', 'Volley Ball Court', 'Salon', 'ATM', 'Barbecue', 'Visitors Parking', 'Terrace Garden']","{'national highway 44': '1.6 km', 'drs int. school': '4.8 km', 'renova hospitals': '5.5 km', 'malla reddy university': '6.2 km', 'the chennai shopping mall': '7.1 km', 'cisf nisa golf ground': '9.9 km', 'docca stadium': '11.6 km', 'aalankrita resort': '12.1 km', 'paradise metro station': '14.9 km', 'secunderabad junction': '16.9 km', 'begumpet airport': '17.1 km', 'jalavihar water park': '18.8 km', 'international tech park hyderabad': '28.1 km'}"
Om Sree Gallaxy,https://www.99acres.com/om-sree-gallaxy-kompally-hyderabad-npxid-r397582,₹ 92 L - 1.59 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1445 - 2225 sq.ft.', '(134.24 - 206.71 sq.m.)', ""₹ 1.03 - 1.59 Cr'}]""]","{'towers': '20', 'floors': '14', 'units': '2010', 'total project area': '20 acres (80.94k sq.m.)'}",Om Sree Builders & Developers LLPBuilder,"['Swimming Pool', 'Football', 'Golf Course', 'Volley Ball Court', 'Salon', 'ATM', 'Barbecue', 'Visitors Parking', 'Terrace Garden']","{'national highway 44': '1.6 km', 'drs int. school': '4.8 km', 'renova hospitals': '5.5 km', 'malla reddy university': '6.2 km', 'the chennai shopping mall': '7.1 km', 'cisf nisa golf ground': '9.9 km', 'docca stadium': '11.6 km', 'aalankrita resort': '12.1 km', 'paradise metro station': '14.9 km', 'secunderabad junction': '16.9 km', 'begumpet airport': '17.1 km', 'jalavihar water park': '18.8 km', 'international tech park hyderabad': '28.1 km'}"
Sri Saikrishna Prime,https://www.99acres.com/sri-saikrishna-prime-kondapur-hyderabad-npxid-r403869,₹ 1.75 - 1.99 Cr,"['3 BHK', 'Apartment', 'Super Built-up Area', '1940 - 2210 sq.ft.', '(180.23 - 205.32 sq.m.)', ""₹ 1.75 - 1.99 Cr'}]""]","{'towers': '1', 'floors': '5', 'total project area': '0.4085986325 acres (1.65k sq.m.)'}",SRI SAI KRISHNA CONSTRUCTIONSBuilder,"['Sewage Treatment Plant', 'Gated Community', '24/7 Water Supply', 'Car Parking', 'Internal Street Lights', 'Fire Fighting Systems']","{'amb mall': '1.5 km', 'hi tex': '1.0 km', 'google office': '800 m'}"
Arkala Life,https://www.99acres.com/arkala-life-tukkuguda-hyderabad-npxid-r404919,₹ 50.85 - 69.75 L,"['2 BHK', 'Apartment', 'Super Built-up Area', '1130 - 1550 sq.ft.', '(104.98 - 144.0 sq.m.)', ""₹ 50.85 - 69.75 L'}"", '']","{'towers': '5', 'floors': '9', 'units': '288', 'total project area': '5 acres (20.23k sq.m.)'}",Arkala Realty & Infrastrcuture Pvt LtdBuilder,"['Natural Pond', 'Infinity Pool', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Conference room', 'Salon', 'ATM', 'Barbecue']","{'mahadev shopping mall': '700 m', 'sh 5': '1.1 km', 'hardware park': '3.8 km', 'humming bird cricket stadium': '6.7 km', 'wonderla amusement park': '7.2 km', 'novotel hyderabad airport': '8.9 km', 'rajiv gandhi international airport': '9.5 km', 'btr golf course': '10.1 km', 'delhi public school - aerocity': '11.6 km', 'jims hospital': '18.3 km', 'sri konda laxman  university': '19.5 km', 'hbl nagar train station': '27.7 km'}"
Arkala Life,https://www.99acres.com/arkala-life-tukkuguda-hyderabad-npxid-r404919,₹ 50.85 - 69.75 L,"['3 BHK', 'Apartment', 'Super Built-up Area', '1567 - 1825 sq.ft.', '(145.58 - 169.55 sq.m.)', ""Price on Request'}]""]","{'towers': '5', 'floors': '9', 'units': '288', 'total project area': '5 acres (20.23k sq.m.)'}",Arkala Realty & Infrastrcuture Pvt LtdBuilder,"['Natural Pond', 'Infinity Pool', 'Swimming Pool', 'Bar/Chill-Out Lounge', 'Medical Centre', 'Conference room', 'Salon', 'ATM', 'Barbecue']","{'mahadev shopping mall': '700 m', 'sh 5': '1.1 km', 'hardware park': '3.8 km', 'humming bird cricket stadium': '6.7 km', 'wonderla amusement park': '7.2 km', 'novotel hyderabad airport': '8.9 km', 'rajiv gandhi international airport': '9.5 km', 'btr golf course': '10.1 km', 'delhi public school - aerocity': '11.6 km', 'jims hospital': '18.3 km', 'sri konda laxman  university': '19.5 km', 'hbl nagar train station': '27.7 km'}"
Vishal Sanjivini,https://www.99acres.com/vishal-sanjivini-tukkuguda-hyderabad-npxid-r5868,₹ 3.33 - 5.12 Cr,"['4 BHK', 'Villa', 'Built-up Area', '3212 - 4738 sq.ft.', '(298.4 - 440.17 sq.m.)', ""₹ 3.33 - 5.12 Cr'}]""]","{'floors': '3', 'units': '338', 'total project area': '34 acres (137.59k sq.m.)'}",VISHAL PROJECTS PRIVATE LIMITEDBuilder,"['Swimming Pool', 'Conference room', 'Solar Lighting', 'RO System', 'ATM', 'Aerobics Centre', 'Solar Water Heating', 'Visitors Parking', 'Restaurant']","{'state highway 5': '1.8 km', 'northstar airport boulevard commercial': '4.8 km', 'velociity international school': '5.1 km', 'wonderla partner cyber holidays': '5.3 km', 'narayana senior college': '7.6 km', 'humming bird cricket stadium': '8.1 km', 'btr golf course': '9.2 km', 'novotel hyderabad airport': '11.9 km', 'rajiv gandhi international airport': '12.4 km', 'jims hospital': '17.4 km', 'jukal railway station': '23.7 km'}"
Divine Space,https://www.99acres.com/divine-space-tellapur-hyderabad-npxid-r407396,₹ 82.4 L - 1.47 Cr,"['2 BHK', 'Apartment', 'Super Built-up Area', '1230 sq.ft.', '(114.27 sq.m.)', ""₹ 82.4 L'}"", '']",{'floors': '12'},DIVINE HOMESBuilder,"['Mini Theatre', 'Swimming Pool', 'Lounge', 'Salon', 'ATM', 'Pergola', 'Sauna', 'Spa', 'Creche/Day care']","{'orr access': '5 min', 'velimela': '10 min', 'rgi airport': '40 min', 'nagulapalli mmts st.': '8 min', 'tellapur': '14 min', 'kokapet': '20 min', 'financial district': '20 min', 'muthangi junction': '20 min', 'hi-tech city': '32 min', 'kondapur': '30 min'}"
